,id,device_id,active_power,direct_power,charge_capacity,date_time,T,U,Ff,RRR,DD_WE,DD_NS,Po(p),POA
418,27596,9,6.35,6.83,664.0,2023-09-24 17:00:00,29.5,74.0,2.0,0,1,0,998.64,106.94902351863279
419,27597,10,10.94,11.22,487.4,2023-09-24 17:00:00,29.5,74.0,2.0,0,1,0,998.64,106.94902351863279
440,28043,6,34.85,35.31,27.9,2023-09-25 08:00:00,28.0,83.0,1.0,0,-1,0,1000.62,451.1216024407998
441,28044,7,35.25,35.69,27.5,2023-09-25 08:00:00,28.0,83.0,1.0,0,-1,0,1000.62,451.1216024407998
442,28045,8,34.96,35.4,28.3,2023-09-25 08:00:00,28.0,83.0,1.0,0,-1,0,1000.62,451.1216024407998
443,28046,9,50.18,50.86,45.6,2023-09-25 08:00:00,28.0,83.0,1.0,0,-1,0,1000.62,451.1216024407998
444,28047,10,27.46,27.86,20.5,2023-09-25 08:00:00,28.0,83.0,1.0,0,-1,0,1000.62,451.1216024407998
445,28133,6,22.31,23.19,187.2,2023-09-25 11:00:00,32.1,64.0,3.0,0,1,0,999.96,951.1930402219401
446,28134,7,61.38,63.45,191.3,2023-09-25 11:00:00,32.1,64.0,3.0,0,1,0,999.96,951.1930402219401
447,28135,8,76.72,77.99,188.6,2023-09-25 11:00:00,32.1,64.0,3.0,0,1,0,999.96,951.1930402219401
448,28136,9,97.3,98.9,262.2,2023-09-25 11:00:00,32.1,64.0,3.0,0,1,0,999.96,951.1930402219401
449,28137,10,67.65,68.95,160.0,2023-09-25 11:00:00,32.1,64.0,3.0,0,1,0,999.96,951.1930402219401
450,28223,6,62.67,63.64,396.6,2023-09-25 14:00:00,31.4,69.0,4.0,0,1,-1,998.24,792.9143763029821
451,28224,7,63.2,64.14,403.0,2023-09-25 14:00:00,31.4,69.0,4.0,0,1,-1,998.24,792.9143763029821
452,28225,8,63.08,63.95,402.9,2023-09-25 14:00:00,31.4,69.0,4.0,0,1,-1,998.24,792.9143763029821
453,28226,9,75.02,76.29,526.4,2023-09-25 14:00:00,31.4,69.0,4.0,0,1,-1,998.24,792.9143763029821
454,28227,10,61.38,62.31,360.9,2023-09-25 14:00:00,31.4,69.0,4.0,0,1,-1,998.24,792.9143763029821
455,28313,6,6.16,6.52,505.6,2023-09-25 17:00:00,29.6,76.0,3.0,0,1,0,998.9,103.94356266743685
456,28314,7,6.2,6.58,511.9,2023-09-25 17:00:00,29.6,76.0,3.0,0,1,0,998.9,103.94356266743685
457,28315,8,4.93,5.17,501.9,2023-09-25 17:00:00,29.6,76.0,3.0,0,1,0,998.9,103.94356266743685
458,28316,9,5.39,5.65,650.3,2023-09-25 17:00:00,29.6,76.0,3.0,0,1,0,998.9,103.94356266743685
459,28317,10,8.51,8.79,473.1,2023-09-25 17:00:00,29.6,76.0,3.0,0,1,0,998.9,103.94356266743685
480,28763,6,32.58,33.03,28.2,2023-09-26 08:00:00,28.5,73.0,0.0,0,-1,0,1001.55,451.89294172823014
481,28764,7,33.46,33.88,28.4,2023-09-26 08:00:00,28.5,73.0,0.0,0,-1,0,1001.55,451.89294172823014
482,28765,8,34.02,34.47,30.2,2023-09-26 08:00:00,28.5,73.0,0.0,0,-1,0,1001.55,451.89294172823014
483,28766,9,48.74,49.46,41.5,2023-09-26 08:00:00,28.5,73.0,0.0,0,-1,0,1001.55,451.89294172823014
484,28767,10,26.3,26.66,23.1,2023-09-26 08:00:00,28.5,73.0,0.0,0,-1,0,1001.55,451.89294172823014
485,28853,6,70.72,71.89,178.8,2023-09-26 11:00:00,31.9,61.0,0.0,0,0,0,1000.75,951.7629737767057
486,28854,7,70.42,71.59,179.9,2023-09-26 11:00:00,31.9,61.0,0.0,0,0,0,1000.75,951.7629737767057
487,28855,8,70.46,71.7,182.8,2023-09-26 11:00:00,31.9,61.0,0.0,0,0,0,1000.75,951.7629737767057
488,28856,9,90.8,92.4,243.3,2023-09-26 11:00:00,31.9,61.0,0.0,0,0,0,1000.75,951.7629737767057
489,28857,10,63.65,64.7,156.3,2023-09-26 11:00:00,31.9,61.0,0.0,0,0,0,1000.75,951.7629737767057
490,28943,6,60.97,61.86,390.9,2023-09-26 14:00:00,30.6,69.0,1.5,0,0,0,1000.09,791.9383642086943
491,28944,7,61.3,62.22,396.6,2023-09-26 14:00:00,30.6,69.0,1.5,0,0,0,1000.09,791.9383642086943
492,28945,8,61.36,62.25,396.0,2023-09-26 14:00:00,30.6,69.0,1.5,0,0,0,1000.09,791.9383642086943
493,28946,9,73.07,74.27,508.0,2023-09-26 14:00:00,30.6,69.0,1.5,0,0,0,1000.09,791.9383642086943
494,28947,10,58.86,59.72,352.8,2023-09-26 14:00:00,30.6,69.0,1.5,0,0,0,1000.09,791.9383642086943
495,29033,6,5.32,5.6,482.8,2023-09-26 17:00:00,29.2,77.0,3.0,0,1,0,999.43,100.92621821296974
496,29034,7,5.14,5.56,487.7,2023-09-26 17:00:00,29.2,77.0,3.0,0,1,0,999.43,100.92621821296974
497,29035,8,4.76,5.08,478.3,2023-09-26 17:00:00,29.2,77.0,3.0,0,1,0,999.43,100.92621821296974
498,29036,9,7.0,7.35,616.1,2023-09-26 17:00:00,29.2,77.0,3.0,0,1,0,999.43,100.92621821296974
499,29037,10,7.76,8.01,450.8,2023-09-26 17:00:00,29.2,77.0,3.0,0,1,0,999.43,100.92621821296974
520,29483,6,34.19,34.76,28.0,2023-09-27 08:00:00,28.4,72.0,2.0,0,0,1,1001.15,452.6357489947977
521,29484,7,34.28,34.71,27.7,2023-09-27 08:00:00,28.4,72.0,2.0,0,0,1,1001.15,452.6357489947977
522,29485,8,34.59,35.03,29.5,2023-09-27 08:00:00,28.4,72.0,2.0,0,0,1,1001.15,452.6357489947977
523,29486,9,49.88,50.5,42.0,2023-09-27 08:00:00,28.4,72.0,2.0,0,0,1,1001.15,452.6357489947977
524,29487,10,26.85,27.24,20.9,2023-09-27 08:00:00,28.4,72.0,2.0,0,0,1,1001.15,452.6357489947977
525,29573,6,17.07,17.54,187.3,2023-09-27 11:00:00,30.5,63.0,2.0,0,-1,1,1000.36,952.2864519349198
526,29574,7,50.15,53.43,190.0,2023-09-27 11:00:00,30.5,63.0,2.0,0,-1,1,1000.36,952.2864519349198
527,29575,8,20.5,21.03,190.7,2023-09-27 11:00:00,30.5,63.0,2.0,0,-1,1,1000.36,952.2864519349198
528,29576,9,34.1,34.68,260.1,2023-09-27 11:00:00,30.5,63.0,2.0,0,-1,1,1000.36,952.2864519349198
529,29577,10,15.6,16.0,161.4,2023-09-27 11:00:00,30.5,63.0,2.0,0,-1,1,1000.36,952.2864519349198
530,29663,6,61.26,62.24,389.6,2023-09-27 14:00:00,30.6,66.0,3.0,0,1,-1,998.64,790.9300841614231
531,29664,7,61.06,61.95,396.7,2023-09-27 14:00:00,30.6,66.0,3.0,0,1,-1,998.64,790.9300841614231
532,29665,8,61.05,61.88,396.4,2023-09-27 14:00:00,30.6,66.0,3.0,0,1,-1,998.64,790.9300841614231
533,29666,9,73.96,75.18,512.8,2023-09-27 14:00:00,30.6,66.0,3.0,0,1,-1,998.64,790.9300841614231
534,29667,10,59.52,60.43,352.7,2023-09-27 14:00:00,30.6,66.0,3.0,0,1,-1,998.64,790.9300841614231
535,29753,6,6.49,6.75,493.0,2023-09-27 17:00:00,29.5,73.0,3.0,0,1,0,998.77,97.89951729018574
536,29754,7,6.68,7.01,498.1,2023-09-27 17:00:00,29.5,73.0,3.0,0,1,0,998.77,97.89951729018574
537,29755,8,4.96,5.38,487.5,2023-09-27 17:00:00,29.5,73.0,3.0,0,1,0,998.77,97.89951729018574
538,29756,9,7.25,7.65,631.2,2023-09-27 17:00:00,29.5,73.0,3.0,0,1,0,998.77,97.89951729018574
539,29757,10,9.44,9.65,459.4,2023-09-27 17:00:00,29.5,73.0,3.0,0,1,0,998.77,97.89951729018574
560,30203,6,30.09,30.49,21.3,2023-09-28 08:00:00,27.8,77.0,1.0,0,-1,1,1002.21,453.3485791289024
561,30204,7,27.66,28.07,21.7,2023-09-28 08:00:00,27.8,77.0,1.0,0,-1,1,1002.21,453.3485791289024
562,30205,8,33.83,34.36,22.3,2023-09-28 08:00:00,27.8,77.0,1.0,0,-1,1,1002.21,453.3485791289024
563,30206,9,48.94,49.55,30.7,2023-09-28 08:00:00,27.8,77.0,1.0,0,-1,1,1002.21,453.3485791289024
564,30207,10,28.6,29.02,17.6,2023-09-28 08:00:00,27.8,77.0,1.0,0,-1,1,1002.21,453.3485791289024
565,30293,6,81.96,83.27,171.2,2023-09-28 11:00:00,31.8,60.0,2.0,0,-1,1,1001.55,952.7632973859379
566,30294,7,82.92,84.24,173.1,2023-09-28 11:00:00,31.8,60.0,2.0,0,-1,1,1001.55,952.7632973859379
567,30295,8,85.5,86.88,172.4,2023-09-28 11:00:00,31.8,60.0,2.0,0,-1,1,1001.55,952.7632973859379
568,30296,9,101.69,103.65,237.0,2023-09-28 11:00:00,31.8,60.0,2.0,0,-1,1,1001.55,952.7632973859379
569,30297,10,70.3,71.56,151.5,2023-09-28 11:00:00,31.8,60.0,2.0,0,-1,1,1001.55,952.7632973859379
570,30383,6,58.87,59.85,369.7,2023-09-28 14:00:00,32.8,58.0,5.0,0,1,0,999.56,789.8911557262037
571,30384,7,59.38,60.3,374.2,2023-09-28 14:00:00,32.8,58.0,5.0,0,1,0,999.56,789.8911557262037
572,30385,8,59.83,60.7,372.2,2023-09-28 14:00:00,32.8,58.0,5.0,0,1,0,999.56,789.8911557262037
573,30386,9,72.26,73.44,480.5,2023-09-28 14:00:00,32.8,58.0,5.0,0,1,0,999.56,789.8911557262037
574,30387,10,58.79,59.65,336.2,2023-09-28 14:00:00,32.8,58.0,5.0,0,1,0,999.56,789.8911557262037
575,30473,6,3.54,3.99,470.8,2023-09-28 17:00:00,30.0,66.0,3.0,0,1,0,1000.23,94.86609834178978
576,30474,7,3.23,3.59,475.8,2023-09-28 17:00:00,30.0,66.0,3.0,0,1,0,1000.23,94.86609834178978
577,30475,8,3.12,3.44,463.6,2023-09-28 17:00:00,30.0,66.0,3.0,0,1,0,1000.23,94.86609834178978
578,30476,9,4.47,4.89,599.6,2023-09-28 17:00:00,30.0,66.0,3.0,0,1,0,1000.23,94.86609834178978
579,30477,10,4.29,4.6,443.8,2023-09-28 17:00:00,30.0,66.0,3.0,0,1,0,1000.23,94.86609834178978
600,30923,6,31.82,32.27,25.6,2023-09-29 08:00:00,27.9,72.0,3.0,0,0,1,1002.47,454.02995198686307
601,30924,7,30.5,30.92,25.8,2023-09-29 08:00:00,27.9,72.0,3.0,0,0,1,1002.47,454.02995198686307
602,30925,8,34.21,34.81,28.0,2023-09-29 08:00:00,27.9,72.0,3.0,0,0,1,1002.47,454.02995198686307
603,30926,9,50.36,51.01,42.3,2023-09-29 08:00:00,27.9,72.0,3.0,0,0,1,1002.47,454.02995198686307
604,30927,10,26.07,26.45,19.6,2023-09-29 08:00:00,27.9,72.0,3.0,0,0,1,1002.47,454.02995198686307
605,31013,6,77.41,79.43,178.3,2023-09-29 11:00:00,31.6,60.0,1.0,0,1,1,1001.94,953.1933699861594
606,31014,7,78.63,79.95,180.1,2023-09-29 11:00:00,31.6,60.0,1.0,0,1,1,1001.94,953.1933699861594
607,31015,8,80.44,81.81,178.5,2023-09-29 11:00:00,31.6,60.0,1.0,0,1,1,1001.94,953.1933699861594
608,31016,9,105.17,107.25,247.1,2023-09-29 11:00:00,31.6,60.0,1.0,0,1,1,1001.94,953.1933699861594
609,31017,10,38.94,39.95,155.1,2023-09-29 11:00:00,31.6,60.0,1.0,0,1,1,1001.94,953.1933699861594
610,31103,6,60.43,61.4,374.8,2023-09-29 14:00:00,32.4,58.0,3.0,0,1,-1,1000.36,788.8232698849192
611,31104,7,61.29,62.15,379.3,2023-09-29 14:00:00,32.4,58.0,3.0,0,1,-1,1000.36,788.8232698849192
612,31105,8,60.38,61.25,380.1,2023-09-29 14:00:00,32.4,58.0,3.0,0,1,-1,1000.36,788.8232698849192
613,31106,9,73.87,75.08,489.5,2023-09-29 14:00:00,32.4,58.0,3.0,0,1,-1,1000.36,788.8232698849192
614,31107,10,59.5,60.4,337.9,2023-09-29 14:00:00,32.4,58.0,3.0,0,1,-1,1000.36,788.8232698849192
615,31193,6,6.29,6.5,478.4,2023-09-29 17:00:00,29.7,67.0,3.0,0,1,0,999.83,91.82869990424305
616,31194,7,5.96,6.23,483.8,2023-09-29 17:00:00,29.7,67.0,3.0,0,1,0,999.83,91.82869990424305
617,31195,8,3.7,3.96,470.6,2023-09-29 17:00:00,29.7,67.0,3.0,0,1,0,999.83,91.82869990424305
618,31196,9,5.99,6.41,609.5,2023-09-29 17:00:00,29.7,67.0,3.0,0,1,0,999.83,91.82869990424305
619,31197,10,9.98,10.24,447.5,2023-09-29 17:00:00,29.7,67.0,3.0,0,1,0,999.83,91.82869990424305
640,31643,6,31.71,32.15,25.5,2023-09-30 08:00:00,26.7,81.0,2.0,0,-1,-1,999.56,454.67838287601717
641,31644,7,31.83,32.27,26.5,2023-09-30 08:00:00,26.7,81.0,2.0,0,-1,-1,999.56,454.67838287601717
642,31645,8,32.21,32.65,27.3,2023-09-30 08:00:00,26.7,81.0,2.0,0,-1,-1,999.56,454.67838287601717
643,31646,9,46.11,46.72,41.0,2023-09-30 08:00:00,26.7,81.0,2.0,0,-1,-1,999.56,454.67838287601717
644,31647,10,24.45,24.81,18.8,2023-09-30 08:00:00,26.7,81.0,2.0,0,-1,-1,999.56,454.67838287601717
645,31733,6,71.12,72.22,179.0,2023-09-30 11:00:00,32.0,58.0,1.0,0,1,-1,998.77,953.5765782468704
646,31734,7,72.03,73.12,182.9,2023-09-30 11:00:00,32.0,58.0,1.0,0,1,-1,998.77,953.5765782468704
647,31735,8,71.36,72.45,181.5,2023-09-30 11:00:00,32.0,58.0,1.0,0,1,-1,998.77,953.5765782468704
648,31736,9,91.4,92.9,246.9,2023-09-30 11:00:00,32.0,58.0,1.0,0,1,-1,998.77,953.5765782468704
649,31737,10,64.16,65.16,153.5,2023-09-30 11:00:00,32.0,58.0,1.0,0,1,-1,998.77,953.5765782468704
650,31823,6,58.66,59.53,380.3,2023-09-30 14:00:00,33.3,59.0,2.0,0,1,-1,996.39,787.7281788218511
651,31824,7,59.36,60.18,386.5,2023-09-30 14:00:00,33.3,59.0,2.0,0,1,-1,996.39,787.7281788218511
652,31825,8,58.11,58.91,387.0,2023-09-30 14:00:00,33.3,59.0,2.0,0,1,-1,996.39,787.7281788218511
653,31826,9,70.55,71.69,503.5,2023-09-30 14:00:00,33.3,59.0,2.0,0,1,-1,996.39,787.7281788218511
654,31827,10,56.67,57.48,343.8,2023-09-30 14:00:00,33.3,59.0,2.0,0,1,-1,996.39,787.7281788218511
655,31913,6,5.52,5.93,484.7,2023-09-30 17:00:00,30.2,69.0,2.0,0,1,-1,995.99,88.79015223255416
656,31914,7,5.95,6.27,491.4,2023-09-30 17:00:00,30.2,69.0,2.0,0,1,-1,995.99,88.79015223255416
657,31915,8,4.19,4.56,481.5,2023-09-30 17:00:00,30.2,69.0,2.0,0,1,-1,995.99,88.79015223255416
658,31916,9,5.95,6.28,621.0,2023-09-30 17:00:00,30.2,69.0,2.0,0,1,-1,995.99,88.79015223255416
659,31917,10,8.14,8.35,450.1,2023-09-30 17:00:00,30.2,69.0,2.0,0,1,-1,995.99,88.79015223255416
680,32363,6,4.34,4.55,3.6,2023-10-01 08:00:00,23.0,97.0,0.0,83,0,1,1001.42,455.292419108855
681,32364,7,4.25,4.53,3.4,2023-10-01 08:00:00,23.0,97.0,0.0,83,0,1,1001.42,455.292419108855
682,32365,8,4.34,4.67,3.5,2023-10-01 08:00:00,23.0,97.0,0.0,83,0,1,1001.42,455.292419108855
683,32366,9,4.28,4.66,3.6,2023-10-01 08:00:00,23.0,97.0,0.0,83,0,1,1001.42,455.292419108855
684,32367,10,4.54,4.74,3.4,2023-10-01 08:00:00,23.0,97.0,0.0,83,0,1,1001.42,455.292419108855
685,32453,6,21.5,21.85,47.2,2023-10-01 11:00:00,24.2,87.0,1.0,14,1,1,1001.94,953.912894801714
686,32454,7,21.98,22.34,47.1,2023-10-01 11:00:00,24.2,87.0,1.0,14,1,1,1001.94,953.912894801714
687,32455,8,24.12,24.48,46.1,2023-10-01 11:00:00,24.2,87.0,1.0,14,1,1,1001.94,953.912894801714
688,32456,9,22.09,22.45,48.6,2023-10-01 11:00:00,24.2,87.0,1.0,14,1,1,1001.94,953.912894801714
689,32457,10,22.67,23.07,47.1,2023-10-01 11:00:00,24.2,87.0,1.0,14,1,1,1001.94,953.912894801714
690,32543,6,39.3,40.0,149.2,2023-10-01 14:00:00,23.6,86.0,2.0,14,-1,1,1000.75,786.6076882641806
691,32544,7,39.84,40.4,149.3,2023-10-01 14:00:00,23.6,86.0,2.0,14,-1,1,1000.75,786.6076882641806
692,32545,8,39.23,39.78,149.6,2023-10-01 14:00:00,23.6,86.0,2.0,14,-1,1,1000.75,786.6076882641806
693,32546,9,43.8,44.4,153.4,2023-10-01 14:00:00,23.6,86.0,2.0,14,-1,1,1000.75,786.6076882641806
694,32547,10,37.82,38.37,150.9,2023-10-01 14:00:00,23.6,86.0,2.0,14,-1,1,1000.75,786.6076882641806
695,32633,6,9.53,9.8,202.6,2023-10-01 17:00:00,24.3,79.0,2.0,12,-1,1,1000.36,85.75337191356809
696,32634,7,9.75,10.04,203.3,2023-10-01 17:00:00,24.3,79.0,2.0,12,-1,1,1000.36,85.75337191356809
697,32635,8,9.21,9.47,202.7,2023-10-01 17:00:00,24.3,79.0,2.0,12,-1,1,1000.36,85.75337191356809
698,32636,9,10.06,10.44,209.5,2023-10-01 17:00:00,24.3,79.0,2.0,12,-1,1,1000.36,85.75337191356809
699,32637,10,10.75,11.07,204.7,2023-10-01 17:00:00,24.3,79.0,2.0,12,-1,1,1000.36,85.75337191356809
720,33083,6,45.22,45.84,31.6,2023-10-02 08:00:00,24.3,59.0,2.0,0,0,1,1003.53,455.8706755369273
721,33084,7,45.83,46.42,31.8,2023-10-02 08:00:00,24.3,59.0,2.0,0,0,1,1003.53,455.8706755369273
722,33085,8,44.37,44.94,33.0,2023-10-02 08:00:00,24.3,59.0,2.0,0,0,1,1003.53,455.8706755369273
723,33086,9,58.3,59.08,43.3,2023-10-02 08:00:00,24.3,59.0,2.0,0,0,1,1003.53,455.8706755369273
724,33087,10,35.11,35.58,24.1,2023-10-02 08:00:00,24.3,59.0,2.0,0,0,1,1003.53,455.8706755369273
725,33173,6,85.72,87.12,240.6,2023-10-02 11:00:00,27.8,50.0,2.0,0,1,1,1002.47,954.202371786959
726,33174,7,87.0,88.51,241.1,2023-10-02 11:00:00,27.8,50.0,2.0,0,1,1,1002.47,954.202371786959
727,33175,8,86.84,88.3,243.7,2023-10-02 11:00:00,27.8,50.0,2.0,0,1,1,1002.47,954.202371786959
728,33176,9,97.65,99.22,290.5,2023-10-02 11:00:00,27.8,50.0,2.0,0,1,1,1002.47,954.202371786959
729,33177,10,79.56,80.91,203.0,2023-10-02 11:00:00,27.8,50.0,2.0,0,1,1,1002.47,954.202371786959
730,33263,6,45.08,48.84,490.3,2023-10-02 14:00:00,27.9,58.0,4.0,0,1,0,1000.36,785.4636513690277
731,33264,7,19.43,19.86,496.3,2023-10-02 14:00:00,27.9,58.0,4.0,0,1,0,1000.36,785.4636513690277
732,33265,8,20.85,21.25,498.5,2023-10-02 14:00:00,27.9,58.0,4.0,0,1,0,1000.36,785.4636513690277
733,33266,9,80.42,81.79,566.1,2023-10-02 14:00:00,27.9,58.0,4.0,0,1,0,1000.36,785.4636513690277
734,33267,10,19.38,19.83,444.6,2023-10-02 14:00:00,27.9,58.0,4.0,0,1,0,1000.36,785.4636513690277
735,33353,6,5.11,5.54,609.3,2023-10-02 17:00:00,26.2,58.0,4.0,0,1,0,1000.75,82.72135784469859
736,33354,7,4.88,5.1,614.9,2023-10-02 17:00:00,26.2,58.0,4.0,0,1,0,1000.75,82.72135784469859
737,33355,8,4.1,4.42,602.9,2023-10-02 17:00:00,26.2,58.0,4.0,0,1,0,1000.75,82.72135784469859
738,33356,9,5.05,5.5,684.8,2023-10-02 17:00:00,26.2,58.0,4.0,0,1,0,1000.75,82.72135784469859
739,33357,10,6.6,6.84,569.9,2023-10-02 17:00:00,26.2,58.0,4.0,0,1,0,1000.75,82.72135784469859
760,33803,6,41.66,42.2,32.6,2023-10-03 08:00:00,24.0,69.0,2.0,0,-1,0,1001.02,456.4118623419856
761,33804,7,41.82,42.36,32.6,2023-10-03 08:00:00,24.0,69.0,2.0,0,-1,0,1001.02,456.4118623419856
762,33805,8,41.82,42.39,34.3,2023-10-03 08:00:00,24.0,69.0,2.0,0,-1,0,1001.02,456.4118623419856
763,33806,9,52.98,53.73,45.2,2023-10-03 08:00:00,24.0,69.0,2.0,0,-1,0,1001.02,456.4118623419856
764,33807,10,31.38,31.77,22.9,2023-10-03 08:00:00,24.0,69.0,2.0,0,-1,0,1001.02,456.4118623419856
765,33893,6,95.0,96.88,237.1,2023-10-03 11:00:00,28.8,57.0,2.0,0,1,1,1000.36,954.4451522636559
766,33894,7,95.56,97.19,232.8,2023-10-03 11:00:00,28.8,57.0,2.0,0,1,1,1000.36,954.4451522636559
767,33895,8,95.01,96.63,237.6,2023-10-03 11:00:00,28.8,57.0,2.0,0,1,1,1000.36,954.4451522636559
768,33896,9,107.34,109.49,284.2,2023-10-03 11:00:00,28.8,57.0,2.0,0,1,1,1000.36,954.4451522636559
769,33897,10,88.59,90.08,195.9,2023-10-03 11:00:00,28.8,57.0,2.0,0,1,1,1000.36,954.4451522636559
770,33983,6,69.64,70.83,477.0,2023-10-03 14:00:00,31.1,51.0,1.0,0,1,0,997.45,784.2979628358534
771,33984,7,70.12,71.28,479.3,2023-10-03 14:00:00,31.1,51.0,1.0,0,1,0,997.45,784.2979628358534
772,33985,8,69.46,70.69,484.1,2023-10-03 14:00:00,31.1,51.0,1.0,0,1,0,997.45,784.2979628358534
773,33986,9,73.01,74.2,546.8,2023-10-03 14:00:00,31.1,51.0,1.0,0,1,0,997.45,784.2979628358534
774,33987,10,68.48,69.61,435.5,2023-10-03 14:00:00,31.1,51.0,1.0,0,1,0,997.45,784.2979628358534
775,34073,6,6.77,7.01,596.3,2023-10-03 17:00:00,28.0,67.0,4.0,0,1,0,997.58,79.69718767871737
776,34074,7,6.51,6.75,598.9,2023-10-03 17:00:00,28.0,67.0,4.0,0,1,0,997.58,79.69718767871737
777,34075,8,4.43,4.75,588.0,2023-10-03 17:00:00,28.0,67.0,4.0,0,1,0,997.58,79.69718767871737
778,34076,9,5.33,5.72,665.8,2023-10-03 17:00:00,28.0,67.0,4.0,0,1,0,997.58,79.69718767871737
779,34077,10,9.45,9.78,559.4,2023-10-03 17:00:00,28.0,67.0,4.0,0,1,0,997.58,79.69718767871737
800,34523,6,38.57,39.12,29.1,2023-10-04 08:00:00,26.0,70.0,3.0,0,0,1,999.83,456.91480180463134
801,34524,7,39.68,40.24,30.7,2023-10-04 08:00:00,26.0,70.0,3.0,0,0,1,999.83,456.91480180463134
802,34525,8,39.73,40.3,32.8,2023-10-04 08:00:00,26.0,70.0,3.0,0,0,1,999.83,456.91480180463134
803,34526,9,49.87,50.54,41.8,2023-10-04 08:00:00,26.0,70.0,3.0,0,0,1,999.83,456.91480180463134
804,34527,10,29.71,30.1,22.0,2023-10-04 08:00:00,26.0,70.0,3.0,0,0,1,999.83,456.91480180463134
805,34613,6,84.47,85.91,220.7,2023-10-04 11:00:00,29.5,57.0,4.0,0,1,1,998.37,954.6414760175926
806,34614,7,85.04,86.53,223.6,2023-10-04 11:00:00,29.5,57.0,4.0,0,1,1,998.37,954.6414760175926
807,34615,8,83.8,85.26,227.1,2023-10-04 11:00:00,29.5,57.0,4.0,0,1,1,998.37,954.6414760175926
808,34616,9,87.59,89.08,269.2,2023-10-04 11:00:00,29.5,57.0,4.0,0,1,1,998.37,954.6414760175926
809,34617,10,76.93,78.37,189.2,2023-10-04 11:00:00,29.5,57.0,4.0,0,1,1,998.37,954.6414760175926
810,34703,6,32.54,33.03,461.2,2023-10-04 14:00:00,30.0,56.0,4.0,0,1,1,996.66,783.1125531467703
811,34704,7,37.22,37.78,464.1,2023-10-04 14:00:00,30.0,56.0,4.0,0,1,1,996.66,783.1125531467703
812,34705,8,56.05,56.87,466.7,2023-10-04 14:00:00,30.0,56.0,4.0,0,1,1,996.66,783.1125531467703
813,34706,9,60.46,61.35,529.5,2023-10-04 14:00:00,30.0,56.0,4.0,0,1,1,996.66,783.1125531467703
814,34707,10,35.19,35.76,419.1,2023-10-04 14:00:00,30.0,56.0,4.0,0,1,1,996.66,783.1125531467703
815,34793,6,6.25,6.58,576.4,2023-10-04 17:00:00,28.5,58.0,3.0,0,0,1,997.18,76.68401496650466
816,34794,7,6.28,6.6,579.3,2023-10-04 17:00:00,28.5,58.0,3.0,0,0,1,997.18,76.68401496650466
817,34795,8,5.82,6.06,568.5,2023-10-04 17:00:00,28.5,58.0,3.0,0,0,1,997.18,76.68401496650466
818,34796,9,5.91,6.43,642.9,2023-10-04 17:00:00,28.5,58.0,3.0,0,0,1,997.18,76.68401496650466
819,34797,10,7.01,7.35,540.8,2023-10-04 17:00:00,28.5,58.0,3.0,0,0,1,997.18,76.68401496650466
840,35243,6,8.44,8.68,8.8,2023-10-05 08:00:00,24.3,51.0,3.0,0,1,1,1002.08,457.3784348714557
841,35244,7,8.31,8.56,8.6,2023-10-05 08:00:00,24.3,51.0,3.0,0,1,1,1002.08,457.3784348714557
842,35245,8,8.57,8.84,8.9,2023-10-05 08:00:00,24.3,51.0,3.0,0,1,1,1002.08,457.3784348714557
843,35246,9,8.8,9.12,9.2,2023-10-05 08:00:00,24.3,51.0,3.0,0,1,1,1002.08,457.3784348714557
844,35247,10,8.96,9.21,9.2,2023-10-05 08:00:00,24.3,51.0,3.0,0,1,1,1002.08,457.3784348714557
845,35333,6,12.03,12.29,57.2,2023-10-05 11:00:00,25.7,50.0,2.0,0,1,1,1002.08,954.7916804473425
846,35334,7,11.46,11.71,57.3,2023-10-05 11:00:00,25.7,50.0,2.0,0,1,1,1002.08,954.7916804473425
847,35335,8,10.77,11.03,56.8,2023-10-05 11:00:00,25.7,50.0,2.0,0,1,1,1002.08,954.7916804473425
848,35336,9,12.9,13.17,59.2,2023-10-05 11:00:00,25.7,50.0,2.0,0,1,1,1002.08,954.7916804473425
849,35337,10,12.77,13.03,58.9,2023-10-05 11:00:00,25.7,50.0,2.0,0,1,1,1002.08,954.7916804473425
850,35423,6,8.21,8.44,105.7,2023-10-05 14:00:00,23.3,74.0,4.0,0,1,1,1000.62,781.9093840402868
851,35424,7,7.71,8.02,106.3,2023-10-05 14:00:00,23.3,74.0,4.0,0,1,1,1000.62,781.9093840402868
852,35425,8,7.96,8.27,105.7,2023-10-05 14:00:00,23.3,74.0,4.0,0,1,1,1000.62,781.9093840402868
853,35426,9,9.32,9.58,108.8,2023-10-05 14:00:00,23.3,74.0,4.0,0,1,1,1000.62,781.9093840402868
854,35427,10,7.82,8.05,108.1,2023-10-05 14:00:00,23.3,74.0,4.0,0,1,1,1000.62,781.9093840402868
855,35513,6,2.47,2.62,124.2,2023-10-05 17:00:00,23.3,72.0,2.0,0.2,0,1,1001.28,73.68506867016546
856,35514,7,2.78,3.05,124.9,2023-10-05 17:00:00,23.3,72.0,2.0,0.2,0,1,1001.28,73.68506867016546
857,35515,8,2.88,3.26,124.4,2023-10-05 17:00:00,23.3,72.0,2.0,0.2,0,1,1001.28,73.68506867016546
858,35516,9,2.75,3.21,128.1,2023-10-05 17:00:00,23.3,72.0,2.0,0.2,0,1,1001.28,73.68506867016546
