,id,device_id,gather_time,active_power,direct_power,charge_capacity,date_time
19209,38209,7,2023-12-13 15:50:12,16.75,17.2,183.0,2023-12-13 15:50:00
19210,38210,8,2023-12-13 15:50:12,9.4,9.64,180.1,2023-12-13 15:50:00
19211,38211,9,2023-12-13 15:50:12,17.98,18.33,200.3,2023-12-13 15:50:00
19212,38212,10,2023-12-13 15:50:12,16.0,16.32,180.7,2023-12-13 15:50:00
19213,38213,6,2023-12-13 16:00:12,11.98,12.38,184.0,2023-12-13 16:00:00
19214,38214,7,2023-12-13 16:00:12,8.29,8.79,185.4,2023-12-13 16:00:00
19215,38215,8,2023-12-13 16:00:12,7.2,7.57,181.4,2023-12-13 16:00:00
19216,38216,9,2023-12-13 16:00:12,9.07,9.34,202.9,2023-12-13 16:00:00
19217,38217,10,2023-12-13 16:00:12,12.38,12.63,183.0,2023-12-13 16:00:00
19218,38218,6,2023-12-13 16:10:12,9.15,9.55,185.8,2023-12-13 16:10:00
19219,38219,7,2023-12-13 16:10:12,6.66,7.02,187.0,2023-12-13 16:10:00
19220,38220,8,2023-12-13 16:10:12,5.44,5.78,182.5,2023-12-13 16:10:00
19221,38221,9,2023-12-13 16:10:12,7.33,7.71,204.9,2023-12-13 16:10:00
19222,38222,10,2023-12-13 16:10:12,8.81,9.08,184.8,2023-12-13 16:10:00
19223,38223,6,2023-12-13 16:20:12,7.98,8.31,186.9,2023-12-13 16:20:00
19224,38224,7,2023-12-13 16:20:12,7.31,7.64,188.1,2023-12-13 16:20:00
19225,38225,8,2023-12-13 16:20:12,5.06,5.53,183.1,2023-12-13 16:20:00
19226,38226,9,2023-12-13 16:20:12,8.73,9.16,206.1,2023-12-13 16:20:00
19227,38227,10,2023-12-13 16:20:12,7.2,7.41,185.5,2023-12-13 16:20:00
19228,38228,6,2023-12-13 16:30:12,4.08,4.5,188.1,2023-12-13 16:30:00
19229,38229,7,2023-12-13 16:30:12,3.8,4.34,189.1,2023-12-13 16:30:00
19230,38230,8,2023-12-13 16:30:12,4.14,4.62,184.0,2023-12-13 16:30:00
19231,38231,9,2023-12-13 16:30:12,3.99,4.45,207.2,2023-12-13 16:30:00
19232,38232,10,2023-12-13 16:30:12,4.77,5.02,186.7,2023-12-13 16:30:00
19233,38233,6,2023-12-13 16:40:12,2.5,2.8,188.6,2023-12-13 16:40:00
19234,38234,7,2023-12-13 16:40:12,2.52,2.87,189.6,2023-12-13 16:40:00
19235,38235,8,2023-12-13 16:40:12,2.45,2.89,184.5,2023-12-13 16:40:00
19236,38236,9,2023-12-13 16:40:12,2.73,3.15,207.8,2023-12-13 16:40:00
19237,38237,10,2023-12-13 16:40:12,2.64,2.97,187.3,2023-12-13 16:40:00
19238,38238,6,2023-12-13 16:50:12,1.97,2.32,189.0,2023-12-13 16:50:00
19239,38239,7,2023-12-13 16:50:12,1.98,2.27,190.0,2023-12-13 16:50:00
19240,38240,8,2023-12-13 16:50:12,1.76,2.03,185.0,2023-12-13 16:50:00
19241,38241,9,2023-12-13 16:50:12,2.24,2.65,208.2,2023-12-13 16:50:00
19242,38242,10,2023-12-13 16:50:12,1.83,2.13,187.8,2023-12-13 16:50:00
19243,38243,6,2023-12-13 17:00:12,0.66,1.26,189.2,2023-12-13 17:00:00
19244,38244,7,2023-12-13 17:00:12,0.62,0.95,190.2,2023-12-13 17:00:00
19245,38245,8,2023-12-13 17:00:12,0.77,1.23,185.1,2023-12-13 17:00:00
19246,38246,9,2023-12-13 17:00:12,0.73,1.23,208.4,2023-12-13 17:00:00
19247,38247,10,2023-12-13 17:00:12,0.8,1.31,187.9,2023-12-13 17:00:00
19248,38248,6,2023-12-13 17:10:12,0.02,0.58,189.2,2023-12-13 17:10:00
19249,38249,7,2023-12-13 17:10:12,0.08,0.34,190.3,2023-12-13 17:10:00
19250,38250,8,2023-12-13 17:10:12,0.1,0.62,185.2,2023-12-13 17:10:00
19251,38251,9,2023-12-13 17:10:12,0.1,0.48,208.5,2023-12-13 17:10:00
19252,38252,10,2023-12-13 17:10:12,0.17,0.49,188.0,2023-12-13 17:10:00
19253,38253,6,2023-12-13 17:20:12,0.0,0.13,189.2,2023-12-13 17:20:00
19254,38254,7,2023-12-13 17:20:12,0.0,0.06,190.3,2023-12-13 17:20:00
19255,38255,8,2023-12-13 17:20:12,0.0,0.0,185.2,2023-12-13 17:20:00
19256,38256,9,2023-12-13 17:20:12,0.0,0.14,208.5,2023-12-13 17:20:00
19257,38257,10,2023-12-13 17:20:12,0.0,0.07,188.0,2023-12-13 17:20:00
19258,38258,6,2023-12-13 17:30:12,0.0,0.06,189.2,2023-12-13 17:30:00
19259,38259,7,2023-12-13 17:30:12,0.0,0.0,190.3,2023-12-13 17:30:00
19260,38260,8,2023-12-13 17:30:12,0.0,0.0,185.2,2023-12-13 17:30:00
19261,38261,9,2023-12-13 17:30:12,0.0,0.13,208.5,2023-12-13 17:30:00
19262,38262,10,2023-12-13 17:30:12,0.0,0.07,188.0,2023-12-13 17:30:00
19263,38263,6,2023-12-13 17:40:12,0.0,0.0,189.2,2023-12-13 17:40:00
19264,38264,7,2023-12-13 17:40:12,0.0,0.0,190.3,2023-12-13 17:40:00
19265,38265,8,2023-12-13 17:40:12,0.0,0.0,185.2,2023-12-13 17:40:00
19266,38266,9,2023-12-13 17:40:12,0.0,0.12,208.5,2023-12-13 17:40:00
19267,38267,10,2023-12-13 17:40:12,0.0,0.0,188.0,2023-12-13 17:40:00
19268,38268,6,2023-12-13 17:50:12,0.0,0.0,189.2,2023-12-13 17:50:00
19269,38269,7,2023-12-13 17:50:12,0.0,0.0,190.3,2023-12-13 17:50:00
19270,38270,8,2023-12-13 17:50:12,0.0,0.0,185.2,2023-12-13 17:50:00
19271,38271,9,2023-12-13 17:50:12,0.0,0.0,208.5,2023-12-13 17:50:00
19272,38272,10,2023-12-13 17:50:12,0.0,0.0,188.0,2023-12-13 17:50:00
19273,38273,6,2023-12-13 18:00:12,0.0,0.0,189.2,2023-12-13 18:00:00
19274,38274,7,2023-12-13 18:00:12,0.0,0.0,190.3,2023-12-13 18:00:00
19275,38275,8,2023-12-13 18:00:12,0.0,0.0,185.2,2023-12-13 18:00:00
19276,38276,9,2023-12-13 18:00:12,0.0,0.0,208.5,2023-12-13 18:00:00
19277,38277,10,2023-12-13 18:00:12,0.0,0.0,188.0,2023-12-13 18:00:00
19278,38278,6,2023-12-13 18:10:12,0.0,0.0,189.2,2023-12-13 18:10:00
19279,38279,7,2023-12-13 18:10:12,0.0,0.0,190.3,2023-12-13 18:10:00
19280,38280,8,2023-12-13 18:10:12,0.0,0.0,185.2,2023-12-13 18:10:00
19281,38281,9,2023-12-13 18:10:12,0.0,0.0,208.5,2023-12-13 18:10:00
19282,38282,10,2023-12-13 18:10:12,0.0,0.0,188.0,2023-12-13 18:10:00
19283,38283,6,2023-12-13 18:20:12,0.0,0.0,189.2,2023-12-13 18:20:00
19284,38284,7,2023-12-13 18:20:12,0.0,0.0,190.3,2023-12-13 18:20:00
19285,38285,8,2023-12-13 18:20:12,0.0,0.0,185.2,2023-12-13 18:20:00
19286,38286,9,2023-12-13 18:20:12,0.0,0.0,208.5,2023-12-13 18:20:00
19287,38287,10,2023-12-13 18:20:12,0.0,0.0,188.0,2023-12-13 18:20:00
19288,38288,6,2023-12-13 18:30:12,0.0,0.0,189.2,2023-12-13 18:30:00
19289,38289,7,2023-12-13 18:30:12,0.0,0.0,190.3,2023-12-13 18:30:00
19290,38290,8,2023-12-13 18:30:12,0.0,0.0,185.2,2023-12-13 18:30:00
19291,38291,9,2023-12-13 18:30:12,0.0,0.0,208.5,2023-12-13 18:30:00
19292,38292,10,2023-12-13 18:30:12,0.0,0.0,188.0,2023-12-13 18:30:00
19293,38293,6,2023-12-13 18:40:12,0.0,0.0,189.2,2023-12-13 18:40:00
19294,38294,7,2023-12-13 18:40:12,0.0,0.0,190.3,2023-12-13 18:40:00
19295,38295,8,2023-12-13 18:40:12,0.0,0.0,185.2,2023-12-13 18:40:00
19296,38296,9,2023-12-13 18:40:12,0.0,0.0,208.5,2023-12-13 18:40:00
19297,38297,10,2023-12-13 18:40:12,0.0,0.0,188.0,2023-12-13 18:40:00
19298,38298,6,2023-12-13 18:50:12,0.0,0.0,189.2,2023-12-13 18:50:00
19299,38299,7,2023-12-13 18:50:12,0.0,0.0,190.3,2023-12-13 18:50:00
19300,38300,8,2023-12-13 18:50:12,0.0,0.0,185.2,2023-12-13 18:50:00
19301,38301,9,2023-12-13 18:50:12,0.0,0.0,208.5,2023-12-13 18:50:00
19302,38302,10,2023-12-13 18:50:12,0.0,0.0,188.0,2023-12-13 18:50:00
19303,38303,6,2023-12-13 19:00:12,0.0,0.0,189.2,2023-12-13 19:00:00
19304,38304,7,2023-12-13 19:00:12,0.0,0.0,190.3,2023-12-13 19:00:00
19305,38305,8,2023-12-13 19:00:12,0.0,0.0,185.2,2023-12-13 19:00:00
19306,38306,9,2023-12-13 19:00:12,0.0,0.0,208.5,2023-12-13 19:00:00
19307,38307,10,2023-12-13 19:00:12,0.0,0.0,188.0,2023-12-13 19:00:00
19308,38308,6,2023-12-13 19:10:12,0.0,0.0,189.2,2023-12-13 19:10:00
19309,38309,7,2023-12-13 19:10:12,0.0,0.0,190.3,2023-12-13 19:10:00
19310,38310,8,2023-12-13 19:10:12,0.0,0.0,185.2,2023-12-13 19:10:00
19311,38311,9,2023-12-13 19:10:12,0.0,0.0,208.5,2023-12-13 19:10:00
19312,38312,10,2023-12-13 19:10:12,0.0,0.0,188.0,2023-12-13 19:10:00
19313,38313,6,2023-12-13 19:20:12,0.0,0.0,189.2,2023-12-13 19:20:00
19314,38314,7,2023-12-13 19:20:12,0.0,0.0,190.3,2023-12-13 19:20:00
19315,38315,8,2023-12-13 19:20:12,0.0,0.0,185.2,2023-12-13 19:20:00
19316,38316,9,2023-12-13 19:20:12,0.0,0.0,208.5,2023-12-13 19:20:00
19317,38317,10,2023-12-13 19:20:12,0.0,0.0,188.0,2023-12-13 19:20:00
19318,38318,6,2023-12-13 19:30:12,0.0,0.0,189.2,2023-12-13 19:30:00
19319,38319,7,2023-12-13 19:30:12,0.0,0.0,190.3,2023-12-13 19:30:00
19320,38320,8,2023-12-13 19:30:12,0.0,0.0,185.2,2023-12-13 19:30:00
19321,38321,9,2023-12-13 19:30:12,0.0,0.0,208.5,2023-12-13 19:30:00
19322,38322,10,2023-12-13 19:30:12,0.0,0.0,188.0,2023-12-13 19:30:00
19323,38323,6,2023-12-13 19:40:12,0.0,0.0,189.2,2023-12-13 19:40:00
19324,38324,7,2023-12-13 19:40:12,0.0,0.0,190.3,2023-12-13 19:40:00
19325,38325,8,2023-12-13 19:40:12,0.0,0.0,185.2,2023-12-13 19:40:00
19326,38326,9,2023-12-13 19:40:12,0.0,0.0,208.5,2023-12-13 19:40:00
19327,38327,10,2023-12-13 19:40:12,0.0,0.0,188.0,2023-12-13 19:40:00
19328,38328,6,2023-12-13 19:50:12,0.0,0.0,189.2,2023-12-13 19:50:00
19329,38329,7,2023-12-13 19:50:12,0.0,0.0,190.3,2023-12-13 19:50:00
19330,38330,8,2023-12-13 19:50:12,0.0,0.0,185.2,2023-12-13 19:50:00
19331,38331,9,2023-12-13 19:50:12,0.0,0.0,208.5,2023-12-13 19:50:00
19332,38332,10,2023-12-13 19:50:12,0.0,0.0,188.0,2023-12-13 19:50:00
19333,38333,6,2023-12-13 20:00:12,0.0,0.0,189.2,2023-12-13 20:00:00
19334,38334,7,2023-12-13 20:00:12,0.0,0.0,190.3,2023-12-13 20:00:00
19335,38335,8,2023-12-13 20:00:12,0.0,0.0,185.2,2023-12-13 20:00:00
19336,38336,9,2023-12-13 20:00:12,0.0,0.0,208.5,2023-12-13 20:00:00
19337,38337,10,2023-12-13 20:00:12,0.0,0.0,188.0,2023-12-13 20:00:00
19338,38338,6,2023-12-13 20:10:12,0.0,0.0,189.2,2023-12-13 20:10:00
19339,38339,7,2023-12-13 20:10:12,0.0,0.0,190.3,2023-12-13 20:10:00
19340,38340,8,2023-12-13 20:10:12,0.0,0.0,185.2,2023-12-13 20:10:00
19341,38341,9,2023-12-13 20:10:12,0.0,0.0,208.5,2023-12-13 20:10:00
19342,38342,10,2023-12-13 20:10:12,0.0,0.0,188.0,2023-12-13 20:10:00
19343,38343,6,2023-12-13 20:20:12,0.0,0.0,189.2,2023-12-13 20:20:00
19344,38344,7,2023-12-13 20:20:12,0.0,0.0,190.3,2023-12-13 20:20:00
19345,38345,8,2023-12-13 20:20:12,0.0,0.0,185.2,2023-12-13 20:20:00
19346,38346,9,2023-12-13 20:20:12,0.0,0.0,208.5,2023-12-13 20:20:00
19347,38347,10,2023-12-13 20:20:12,0.0,0.0,188.0,2023-12-13 20:20:00
19348,38348,6,2023-12-13 20:30:12,0.0,0.0,189.2,2023-12-13 20:30:00
19349,38349,7,2023-12-13 20:30:12,0.0,0.0,190.3,2023-12-13 20:30:00
19350,38350,8,2023-12-13 20:30:12,0.0,0.0,185.2,2023-12-13 20:30:00
19351,38351,9,2023-12-13 20:30:12,0.0,0.0,208.5,2023-12-13 20:30:00
19352,38352,10,2023-12-13 20:30:12,0.0,0.0,188.0,2023-12-13 20:30:00
19353,38353,6,2023-12-13 20:40:12,0.0,0.0,189.2,2023-12-13 20:40:00
19354,38354,7,2023-12-13 20:40:12,0.0,0.0,190.3,2023-12-13 20:40:00
19355,38355,8,2023-12-13 20:40:12,0.0,0.0,185.2,2023-12-13 20:40:00
19356,38356,9,2023-12-13 20:40:12,0.0,0.0,208.5,2023-12-13 20:40:00
19357,38357,10,2023-12-13 20:40:12,0.0,0.0,188.0,2023-12-13 20:40:00
19358,38358,6,2023-12-13 20:50:12,0.0,0.0,189.2,2023-12-13 20:50:00
19359,38359,7,2023-12-13 20:50:12,0.0,0.0,190.3,2023-12-13 20:50:00
19360,38360,8,2023-12-13 20:50:12,0.0,0.0,185.2,2023-12-13 20:50:00
19361,38361,9,2023-12-13 20:50:12,0.0,0.0,208.5,2023-12-13 20:50:00
19362,38362,10,2023-12-13 20:50:12,0.0,0.0,188.0,2023-12-13 20:50:00
19363,38363,6,2023-12-13 21:00:12,0.0,0.0,189.2,2023-12-13 21:00:00
19364,38364,7,2023-12-13 21:00:12,0.0,0.0,190.3,2023-12-13 21:00:00
19365,38365,8,2023-12-13 21:00:12,0.0,0.0,185.2,2023-12-13 21:00:00
19366,38366,9,2023-12-13 21:00:12,0.0,0.0,208.5,2023-12-13 21:00:00
19367,38367,10,2023-12-13 21:00:12,0.0,0.0,188.0,2023-12-13 21:00:00
19368,38368,6,2023-12-13 21:10:12,0.0,0.0,189.2,2023-12-13 21:10:00
19369,38369,7,2023-12-13 21:10:12,0.0,0.0,190.3,2023-12-13 21:10:00
19370,38370,8,2023-12-13 21:10:12,0.0,0.0,185.2,2023-12-13 21:10:00
19371,38371,9,2023-12-13 21:10:12,0.0,0.0,208.5,2023-12-13 21:10:00
19372,38372,10,2023-12-13 21:10:12,0.0,0.0,188.0,2023-12-13 21:10:00
19373,38373,6,2023-12-13 21:20:12,0.0,0.0,189.2,2023-12-13 21:20:00
19374,38374,7,2023-12-13 21:20:12,0.0,0.0,190.3,2023-12-13 21:20:00
19375,38375,8,2023-12-13 21:20:12,0.0,0.0,185.2,2023-12-13 21:20:00
19376,38376,9,2023-12-13 21:20:12,0.0,0.0,208.5,2023-12-13 21:20:00
19377,38377,10,2023-12-13 21:20:12,0.0,0.0,188.0,2023-12-13 21:20:00
19378,38378,6,2023-12-13 21:30:12,0.0,0.0,189.2,2023-12-13 21:30:00
19379,38379,7,2023-12-13 21:30:12,0.0,0.0,190.3,2023-12-13 21:30:00
19380,38380,8,2023-12-13 21:30:12,0.0,0.0,185.2,2023-12-13 21:30:00
19381,38381,9,2023-12-13 21:30:12,0.0,0.0,208.5,2023-12-13 21:30:00
19382,38382,10,2023-12-13 21:30:12,0.0,0.0,188.0,2023-12-13 21:30:00
19383,38383,6,2023-12-13 21:40:12,0.0,0.0,189.2,2023-12-13 21:40:00
19384,38384,7,2023-12-13 21:40:12,0.0,0.0,190.3,2023-12-13 21:40:00
19385,38385,8,2023-12-13 21:40:12,0.0,0.0,185.2,2023-12-13 21:40:00
19386,38386,9,2023-12-13 21:40:12,0.0,0.0,208.5,2023-12-13 21:40:00
19387,38387,10,2023-12-13 21:40:12,0.0,0.0,188.0,2023-12-13 21:40:00
19388,38388,6,2023-12-13 21:50:12,0.0,0.0,189.2,2023-12-13 21:50:00
19389,38389,7,2023-12-13 21:50:12,0.0,0.0,190.3,2023-12-13 21:50:00
19390,38390,8,2023-12-13 21:50:12,0.0,0.0,185.2,2023-12-13 21:50:00
19391,38391,9,2023-12-13 21:50:12,0.0,0.0,208.5,2023-12-13 21:50:00
19392,38392,10,2023-12-13 21:50:12,0.0,0.0,188.0,2023-12-13 21:50:00
19393,38393,6,2023-12-13 22:00:12,0.0,0.0,189.2,2023-12-13 22:00:00
19394,38394,7,2023-12-13 22:00:12,0.0,0.0,190.3,2023-12-13 22:00:00
19395,38395,8,2023-12-13 22:00:12,0.0,0.0,185.2,2023-12-13 22:00:00
19396,38396,9,2023-12-13 22:00:12,0.0,0.0,208.5,2023-12-13 22:00:00
19397,38397,10,2023-12-13 22:00:12,0.0,0.0,188.0,2023-12-13 22:00:00
19398,38398,6,2023-12-13 22:10:12,0.0,0.0,189.2,2023-12-13 22:10:00
19399,38399,7,2023-12-13 22:10:12,0.0,0.0,190.3,2023-12-13 22:10:00
19400,38400,8,2023-12-13 22:10:12,0.0,0.0,185.2,2023-12-13 22:10:00
19401,38401,9,2023-12-13 22:10:12,0.0,0.0,208.5,2023-12-13 22:10:00
19402,38402,10,2023-12-13 22:10:12,0.0,0.0,188.0,2023-12-13 22:10:00
19403,38403,6,2023-12-13 22:20:12,0.0,0.0,189.2,2023-12-13 22:20:00
19404,38404,7,2023-12-13 22:20:12,0.0,0.0,190.3,2023-12-13 22:20:00
19405,38405,8,2023-12-13 22:20:12,0.0,0.0,185.2,2023-12-13 22:20:00
19406,38406,9,2023-12-13 22:20:12,0.0,0.0,208.5,2023-12-13 22:20:00
19407,38407,10,2023-12-13 22:20:12,0.0,0.0,188.0,2023-12-13 22:20:00
19408,38408,6,2023-12-13 22:30:12,0.0,0.0,189.2,2023-12-13 22:30:00
19409,38409,7,2023-12-13 22:30:12,0.0,0.0,190.3,2023-12-13 22:30:00
19410,38410,8,2023-12-13 22:30:12,0.0,0.0,185.2,2023-12-13 22:30:00
19411,38411,9,2023-12-13 22:30:12,0.0,0.0,208.5,2023-12-13 22:30:00
19412,38412,10,2023-12-13 22:30:12,0.0,0.0,188.0,2023-12-13 22:30:00
19413,38413,6,2023-12-13 22:40:12,0.0,0.0,189.2,2023-12-13 22:40:00
19414,38414,7,2023-12-13 22:40:12,0.0,0.0,190.3,2023-12-13 22:40:00
19415,38415,8,2023-12-13 22:40:12,0.0,0.0,185.2,2023-12-13 22:40:00
19416,38416,9,2023-12-13 22:40:12,0.0,0.0,208.5,2023-12-13 22:40:00
19417,38417,10,2023-12-13 22:40:12,0.0,0.0,188.0,2023-12-13 22:40:00
19418,38418,6,2023-12-13 22:50:12,0.0,0.0,189.2,2023-12-13 22:50:00
19419,38419,7,2023-12-13 22:50:12,0.0,0.0,190.3,2023-12-13 22:50:00
19420,38420,8,2023-12-13 22:50:12,0.0,0.0,185.2,2023-12-13 22:50:00
19421,38421,9,2023-12-13 22:50:12,0.0,0.0,208.5,2023-12-13 22:50:00
19422,38422,10,2023-12-13 22:50:12,0.0,0.0,188.0,2023-12-13 22:50:00
19423,38423,6,2023-12-13 23:00:12,0.0,0.0,189.2,2023-12-13 23:00:00
19424,38424,7,2023-12-13 23:00:12,0.0,0.0,190.3,2023-12-13 23:00:00
19425,38425,8,2023-12-13 23:00:12,0.0,0.0,185.2,2023-12-13 23:00:00
19426,38426,9,2023-12-13 23:00:12,0.0,0.0,208.5,2023-12-13 23:00:00
19427,38427,10,2023-12-13 23:00:12,0.0,0.0,188.0,2023-12-13 23:00:00
19428,38428,6,2023-12-13 23:10:12,0.0,0.0,189.2,2023-12-13 23:10:00
19429,38429,7,2023-12-13 23:10:12,0.0,0.0,190.3,2023-12-13 23:10:00
19430,38430,8,2023-12-13 23:10:12,0.0,0.0,185.2,2023-12-13 23:10:00
19431,38431,9,2023-12-13 23:10:12,0.0,0.0,208.5,2023-12-13 23:10:00
19432,38432,10,2023-12-13 23:10:12,0.0,0.0,188.0,2023-12-13 23:10:00
19433,38433,6,2023-12-13 23:20:12,0.0,0.0,189.2,2023-12-13 23:20:00
19434,38434,7,2023-12-13 23:20:12,0.0,0.0,190.3,2023-12-13 23:20:00
19435,38435,8,2023-12-13 23:20:12,0.0,0.0,185.2,2023-12-13 23:20:00
19436,38436,9,2023-12-13 23:20:12,0.0,0.0,208.5,2023-12-13 23:20:00
19437,38437,10,2023-12-13 23:20:12,0.0,0.0,188.0,2023-12-13 23:20:00
19438,38438,6,2023-12-13 23:30:12,0.0,0.0,189.2,2023-12-13 23:30:00
19439,38439,7,2023-12-13 23:30:12,0.0,0.0,190.3,2023-12-13 23:30:00
19440,38440,8,2023-12-13 23:30:12,0.0,0.0,185.2,2023-12-13 23:30:00
19441,38441,9,2023-12-13 23:30:12,0.0,0.0,208.5,2023-12-13 23:30:00
19442,38442,10,2023-12-13 23:30:12,0.0,0.0,188.0,2023-12-13 23:30:00
19443,38443,6,2023-12-13 23:40:12,0.0,0.0,189.2,2023-12-13 23:40:00
19444,38444,7,2023-12-13 23:40:12,0.0,0.0,190.3,2023-12-13 23:40:00
19445,38445,8,2023-12-13 23:40:12,0.0,0.0,185.2,2023-12-13 23:40:00
19446,38446,9,2023-12-13 23:40:12,0.0,0.0,208.5,2023-12-13 23:40:00
19447,38447,10,2023-12-13 23:40:12,0.0,0.0,188.0,2023-12-13 23:40:00
19448,38448,6,2023-12-13 23:50:12,0.0,0.0,189.2,2023-12-13 23:50:00
19449,38449,7,2023-12-13 23:50:12,0.0,0.0,190.3,2023-12-13 23:50:00
19450,38450,8,2023-12-13 23:50:12,0.0,0.0,185.2,2023-12-13 23:50:00
19451,38451,9,2023-12-13 23:50:12,0.0,0.0,208.5,2023-12-13 23:50:00
19452,38452,10,2023-12-13 23:50:12,0.0,0.0,188.0,2023-12-13 23:50:00
19453,38453,6,2023-12-14 00:00:12,0.0,0.0,189.2,2023-12-14 00:00:00
19454,38454,7,2023-12-14 00:00:12,0.0,0.0,190.3,2023-12-14 00:00:00
19455,38455,8,2023-12-14 00:00:12,0.0,0.0,185.2,2023-12-14 00:00:00
19456,38456,9,2023-12-14 00:00:12,0.0,0.0,208.5,2023-12-14 00:00:00
19457,38457,10,2023-12-14 00:00:13,0.0,0.0,188.0,2023-12-14 00:00:00
19458,38458,6,2023-12-14 00:10:12,0.0,0.0,0.0,2023-12-14 00:10:00
19459,38459,7,2023-12-14 00:10:12,0.0,0.0,0.0,2023-12-14 00:10:00
19460,38460,8,2023-12-14 00:10:12,0.0,0.0,0.0,2023-12-14 00:10:00
19461,38461,9,2023-12-14 00:10:12,0.0,0.0,0.0,2023-12-14 00:10:00
19462,38462,10,2023-12-14 00:10:12,0.0,0.0,0.0,2023-12-14 00:10:00
19463,38463,6,2023-12-14 00:20:12,0.0,0.0,0.0,2023-12-14 00:20:00
19464,38464,7,2023-12-14 00:20:12,0.0,0.0,0.0,2023-12-14 00:20:00
19465,38465,8,2023-12-14 00:20:12,0.0,0.0,0.0,2023-12-14 00:20:00
19466,38466,9,2023-12-14 00:20:12,0.0,0.0,0.0,2023-12-14 00:20:00
19467,38467,10,2023-12-14 00:20:12,0.0,0.0,0.0,2023-12-14 00:20:00
19468,38468,6,2023-12-14 00:30:12,0.0,0.0,0.0,2023-12-14 00:30:00
19469,38469,7,2023-12-14 00:30:12,0.0,0.0,0.0,2023-12-14 00:30:00
19470,38470,8,2023-12-14 00:30:12,0.0,0.0,0.0,2023-12-14 00:30:00
19471,38471,9,2023-12-14 00:30:12,0.0,0.0,0.0,2023-12-14 00:30:00
19472,38472,10,2023-12-14 00:30:12,0.0,0.0,0.0,2023-12-14 00:30:00
19473,38473,6,2023-12-14 00:40:12,0.0,0.0,0.0,2023-12-14 00:40:00
19474,38474,7,2023-12-14 00:40:12,0.0,0.0,0.0,2023-12-14 00:40:00
19475,38475,8,2023-12-14 00:40:12,0.0,0.0,0.0,2023-12-14 00:40:00
19476,38476,9,2023-12-14 00:40:12,0.0,0.0,0.0,2023-12-14 00:40:00
19477,38477,10,2023-12-14 00:40:12,0.0,0.0,0.0,2023-12-14 00:40:00
19478,38478,6,2023-12-14 00:50:12,0.0,0.0,0.0,2023-12-14 00:50:00
19479,38479,7,2023-12-14 00:50:12,0.0,0.0,0.0,2023-12-14 00:50:00
19480,38480,8,2023-12-14 00:50:12,0.0,0.0,0.0,2023-12-14 00:50:00
19481,38481,9,2023-12-14 00:50:12,0.0,0.0,0.0,2023-12-14 00:50:00
19482,38482,10,2023-12-14 00:50:12,0.0,0.0,0.0,2023-12-14 00:50:00
19483,38483,6,2023-12-14 01:00:12,0.0,0.0,0.0,2023-12-14 01:00:00
19484,38484,7,2023-12-14 01:00:12,0.0,0.0,0.0,2023-12-14 01:00:00
19485,38485,8,2023-12-14 01:00:12,0.0,0.0,0.0,2023-12-14 01:00:00
19486,38486,9,2023-12-14 01:00:12,0.0,0.0,0.0,2023-12-14 01:00:00
19487,38487,10,2023-12-14 01:00:12,0.0,0.0,0.0,2023-12-14 01:00:00
19488,38488,6,2023-12-14 01:10:12,0.0,0.0,0.0,2023-12-14 01:10:00
19489,38489,7,2023-12-14 01:10:12,0.0,0.0,0.0,2023-12-14 01:10:00
19490,38490,8,2023-12-14 01:10:12,0.0,0.0,0.0,2023-12-14 01:10:00
19491,38491,9,2023-12-14 01:10:12,0.0,0.0,0.0,2023-12-14 01:10:00
19492,38492,10,2023-12-14 01:10:12,0.0,0.0,0.0,2023-12-14 01:10:00
19493,38493,6,2023-12-14 01:20:12,0.0,0.0,0.0,2023-12-14 01:20:00
19494,38494,7,2023-12-14 01:20:12,0.0,0.0,0.0,2023-12-14 01:20:00
19495,38495,8,2023-12-14 01:20:12,0.0,0.0,0.0,2023-12-14 01:20:00
19496,38496,9,2023-12-14 01:20:12,0.0,0.0,0.0,2023-12-14 01:20:00
19497,38497,10,2023-12-14 01:20:12,0.0,0.0,0.0,2023-12-14 01:20:00
19498,38498,6,2023-12-14 01:30:12,0.0,0.0,0.0,2023-12-14 01:30:00
19499,38499,7,2023-12-14 01:30:12,0.0,0.0,0.0,2023-12-14 01:30:00
19500,38500,8,2023-12-14 01:30:12,0.0,0.0,0.0,2023-12-14 01:30:00
19501,38501,9,2023-12-14 01:30:12,0.0,0.0,0.0,2023-12-14 01:30:00
19502,38502,10,2023-12-14 01:30:12,0.0,0.0,0.0,2023-12-14 01:30:00
19503,38503,6,2023-12-14 01:40:12,0.0,0.0,0.0,2023-12-14 01:40:00
19504,38504,7,2023-12-14 01:40:12,0.0,0.0,0.0,2023-12-14 01:40:00
19505,38505,8,2023-12-14 01:40:12,0.0,0.0,0.0,2023-12-14 01:40:00
19506,38506,9,2023-12-14 01:40:12,0.0,0.0,0.0,2023-12-14 01:40:00
19507,38507,10,2023-12-14 01:40:12,0.0,0.0,0.0,2023-12-14 01:40:00
19508,38508,6,2023-12-14 01:50:12,0.0,0.0,0.0,2023-12-14 01:50:00
19509,38509,7,2023-12-14 01:50:12,0.0,0.0,0.0,2023-12-14 01:50:00
19510,38510,8,2023-12-14 01:50:12,0.0,0.0,0.0,2023-12-14 01:50:00
19511,38511,9,2023-12-14 01:50:12,0.0,0.0,0.0,2023-12-14 01:50:00
